Temperature;CoefficientOfThermalExpansion;CoefficientOfThermalExpansionCooling
420.79800;1.60474E-06;3.36071E-05
420.89999;1.32663E-06;3.40055E-05
421.00101;0.000001053;3.44923E-05
421.10101;8.52829E-07;3.50335E-05
421.19800;7.35031E-07;3.55618E-05
421.30301;6.48268E-07;3.60307E-05
421.40201;5.27693E-07;3.64256E-05
421.49701;3.34512E-07;3.67481E-05
421.60300;9.14739E-08;3.70348E-05
421.69901;-1.61235E-07;3.73333E-05
421.80301;-4.01924E-07;3.76835E-05
421.90500;-6.18725E-07;3.81211E-05
422.00299;-8.08357E-07;3.86621E-05
422.10400;-9.66941E-07;3.92753E-05
422.20300;-1.09012E-06;3.99029E-05
422.30399;-1.20482E-06;4.04879E-05
422.40500;-1.37773E-06;4.10093E-05
422.50201;-1.63494E-06;4.15036E-05
422.60800;-1.94228E-06;4.20383E-05
422.70901;-2.24844E-06;4.26814E-05
422.80600;-2.50574E-06;4.34545E-05
422.90799;-2.69619E-06;4.43101E-05
423.01001;-2.85004E-06;4.51694E-05
423.10800;-3.00291E-06;4.59732E-05
423.20999;-3.18571E-06;4.67121E-05
423.31000;-3.4165E-06;4.74344E-05
423.41400;-3.67392E-06;4.82108E-05
423.51300;-3.9416E-06;4.90754E-05
423.61499;-4.22048E-06;5.00292E-05
423.71500;-4.51471E-06;5.10575E-05
423.81500;-4.80164E-06;5.21308E-05
423.91699;-5.05503E-06;5.32433E-05
424.01801;-5.27771E-06;5.43984E-05
424.12100;-5.50123E-06;5.56004E-05
424.21799;-5.77588E-06;5.68604E-05
424.32101;-6.08155E-06;5.81755E-05
424.42099;-6.34185E-06;5.95561E-05
424.51801;-6.53438E-06;6.10138E-05
424.62100;-6.7094E-06;6.25535E-05
424.72299;-6.93312E-06;6.41839E-05
424.82101;-7.22113E-06;6.59177E-05
424.92599;-7.53113E-06;6.7754E-05
425.02200;-7.81442E-06;6.96794E-05
425.12299;-8.06438E-06;7.16713E-05
425.22800;-8.30228E-06;7.37188E-05
425.32501;-8.52774E-06;7.58893E-05
425.42599;-8.72705E-06;7.82699E-05
425.52802;-8.93043E-06;8.09048E-05
425.62799;-9.18595E-06;8.37844E-05
425.73199;-9.52177E-06;8.68547E-05
425.83200;-9.94448E-06;9.00652E-05
425.93301;-1.04078E-05;9.34464E-05
426.03299;-1.08361E-05;9.71007E-05
426.13101;-1.11803E-05;0.000101102
426.23099;-1.14276E-05;0.000105475
426.33701;-1.16058E-05;0.000110158
426.43201;-1.17848E-05;0.000115086
426.54099;-1.20322E-05;0.000120306
426.64001;-1.23655E-05;0.000125953
426.73901;-1.27699E-05;0.000132183
426.84201;-1.32321E-05;0.00013911
426.94101;-1.37056E-05;0.000146825
427.04199;-1.41383E-05;0.000155444
427.14001;-1.45069E-05;0.000165104
427.24200;-1.48105E-05;0.000175908
427.34500;-1.50882E-05;0.000187805
427.44601;-1.54015E-05;0.000200744
427.54599;-1.57895E-05;0.000214915
427.64499;-1.62111E-05;0.000230753
427.74899;-1.66205E-05;0.000248924
427.84900;-1.70123E-05;0.000270109
427.95099;-1.7404E-05;0.00029491
428.05099;-1.784E-05;0.000323661
428.15399;-1.83197E-05;0.000356612
428.25400;-1.87838E-05;0.000394358
428.34900;-1.91863E-05;0.000438166
428.45499;-1.95515E-05;0.000490404
428.55701;-1.99362E-05;0.000553886
428.65799;-2.03764E-05;0.000631866
428.76099;-2.08692E-05;0.000728647
428.86200;-2.13859E-05;0.00079428
428.96100;-2.19248E-05;0.000838278
429.06400;-2.24888E-05;0.000885292
429.17001;-2.30778E-05;0.000935036
429.26801;-2.37009E-05;0.000986807
429.37201;-2.43477E-05;0.001039442
429.47101;-2.49967E-05;0.001091451
429.57501;-2.56123E-05;0.001141158
429.67099;-2.61793E-05;0.001186943
429.77802;-2.67325E-05;
429.87900;-2.73452E-05;
429.98099;-2.80821E-05;
430.08301;-2.89328E-05;
430.18500;-2.98133E-05;
430.28699;-3.06221E-05;
430.39001;-3.13215E-05;
430.49200;-3.19662E-05;
430.59000;-3.26504E-05;
430.69699;-3.34209E-05;
430.79901;-3.42459E-05;
430.89899;-3.5056E-05;
431.00201;-3.58241E-05;
431.10400;-3.66104E-05;
431.20599;-3.75042E-05;
431.31100;-3.85195E-05;
431.41299;-3.96027E-05;
431.51599;-4.06977E-05;
431.62201;-4.17592E-05;
431.72400;-4.27956E-05;
431.82501;-4.38475E-05;
431.93301;-4.496E-05;
432.03400;-4.61772E-05;
432.14099;-4.75237E-05;
432.24301;-4.89656E-05;
432.34900;-5.04291E-05;
432.45099;-5.18782E-05;
432.55399;-5.32911E-05;
432.66000;-5.46917E-05;
432.76401;-5.61292E-05;
432.87100;-5.76441E-05;
432.97900;-5.92952E-05;
433.08099;-6.11027E-05;
433.19000;-6.30226E-05;
433.29199;-6.49839E-05;
433.39899;-6.69559E-05;
433.50699;-6.89339E-05;
433.61301;-7.09525E-05;
433.71799;-7.30906E-05;
433.82901;-7.53782E-05;
433.93701;-7.78283E-05;
434.04199;-8.04232E-05;
434.15500;-8.29422E-05;
434.26199;-8.5455E-05;
434.37100;-8.83093E-05;
434.48099;-9.11898E-05;
434.59000;-9.40568E-05;
434.70200;-9.69104E-05;
