rank,genre,platform,decade,sales
5798,Act,Com,2000,0.03
5799,Adv,Son,2010,0.03
5800,Act,MiS,2010,0.03
5801,Act,Nin,2000,0.03
5802,Sho,Com,2000,0.03
5803,Adv,MiS,2010,0.03
5804,Act,Com,2000,0.03
5805,Adv,Son,2010,0.03
5806,Sho,Son,2000,0.03
5807,Rac,Nin,2000,0.03
5808,Adv,Son,2010,0.03
5809,Act,Com,2010,0.03
5810,Act,MiS,2010,0.03
5811,Adv,Nin,2010,0.03
5812,Sho,Son,1990,0.03
5813,Adv,Son,2010,0.03
5814,Act,Son,2000,0.03
5815,Adv,Son,2010,0.03
5816,Act,Nin,1990,0.03
5817,Act,Son,2000,0.03
5818,Adv,Son,1990,0.03
5819,Adv,Nin,2000,0.03
5820,Adv,Son,2000,0.03
5821,Act,MiS,2010,0.02
5822,Adv,Nin,2000,0.02
5823,Rac,Nin,2000,0.02
5824,Adv,Son,2010,0.02
5825,Adv,Son,2010,0.02
5826,Rac,MiS,2000,0.02
5827,Adv,Com,2000,0.02
5828,Sho,MiS,2000,0.02
5829,Adv,Nin,2010,0.02
5830,Act,Nin,2000,0.02
5831,Sho,Son,2000,0.02
5832,Act,Son,2010,0.02
5833,Sho,Nin,2000,0.02
5834,Rac,Nin,2000,0.02
5835,Act,Son,2010,0.02
5836,Act,MiS,2010,0.02
5837,Act,Son,2010,0.02
5838,Sho,MiS,2000,0.02
5839,Act,Son,2010,0.02
5840,Adv,Son,2010,0.02
5841,Rac,Son,2000,0.02
5842,Act,Com,2010,0.02
5843,Act,MiS,2000,0.02
5844,Act,Nin,2000,0.02
5845,Sho,Son,2000,0.02
5846,Act,Son,2000,0.02
5847,Act,Nin,2010,0.02
5848,Act,Son,2010,0.02
5849,Act,Son,2010,0.02
5850,Act,Son,2010,0.02
5851,Adv,Son,2010,0.02
5852,Adv,Nin,2010,0.02
5853,Act,MiS,2000,0.02
5854,Sho,MiS,2000,0.02
5855,Rac,Son,1990,0.02
5856,Rac,Nin,2000,0.02
5857,Rac,Son,1990,0.02
5858,Rac,Son,2000,0.02
5859,Adv,Son,2000,0.02
5860,Adv,Son,2000,0.02
5861,Sho,Com,2000,0.02
5862,Adv,MiS,2000,0.02
5863,Sho,Nin,2000,0.02
5864,Sho,MiS,2010,0.02
5865,Rac,Nin,2000,0.02
5866,Adv,MiS,2010,0.02
5867,Act,Nin,2010,0.02
5868,Adv,Son,2010,0.02
5869,Sho,Com,2000,0.02
5870,Adv,Son,2010,0.02
5871,Adv,Son,2010,0.02
5872,Adv,Son,2010,0.02
5873,Act,Com,2000,0.02
5874,Adv,Son,2000,0.02
5875,Adv,MiS,2010,0.02
5876,Sho,Nin,2000,0.02
5877,Adv,Son,2010,0.02
5878,Adv,Son,2000,0.02
5879,Adv,Nin,2000,0.02
5880,Act,Com,2000,0.02
5881,Rac,MiS,2000,0.02
5882,Act,Nin,2000,0.02
5883,Act,Nin,2010,0.02
5884,Rac,MiS,2010,0.02
5885,Act,Nin,2000,0.02
5886,Act,MiS,2010,0.02
5887,Sho,Nin,2000,0.02
5888,Adv,Son,2000,0.02
5889,Adv,Son,2010,0.02
5890,Rac,Com,2000,0.02
5891,Adv,Nin,2000,0.02
5892,Rac,Com,2010,0.02
5893,Adv,Son,2000,0.02
5894,Act,Nin,2010,0.02
5895,Rac,MiS,2010,0.02
5896,Adv,Son,2010,0.02
5897,Sho,Com,2000,0.02
5898,Act,Son,2010,0.02
5899,Act,Son,2010,0.02
5900,Act,Son,2010,0.02
5901,Sho,Son,1990,0.02
5902,Sho,Com,2000,0.02
5903,Adv,Son,2000,0.02
5904,Rac,Com,2000,0.02
5905,Rac,Nin,2000,0.02
5906,Act,MiS,2000,0.02
5907,Adv,Son,2000,0.02
5908,Act,Nin,2010,0.02
5909,Sho,Com,2000,0.02
5910,Adv,Son,2000,0.02
5911,Rac,MiS,2000,0.02
5912,Adv,Nin,2000,0.02
5913,Adv,Com,2000,0.02
5914,Adv,Son,2000,0.02
5915,Adv,Son,2000,0.02
5916,Act,Son,2000,0.02
5917,Adv,Son,2010,0.02
5918,Act,Nin,2000,0.02
5919,Rac,Com,2000,0.02
5920,Act,Com,2000,0.02
5921,Adv,Son,2010,0.02
5922,Act,Com,2000,0.02
5923,Adv,Son,2010,0.02
5924,Adv,Son,2010,0.02
5925,Sho,Com,2010,0.02
5926,Act,Son,2000,0.02
5927,Rac,MiS,2000,0.02
5928,Rac,Son,2000,0.02
5929,Sho,Com,2010,0.02
5930,Sho,Com,2000,0.02
5931,Act,Son,2010,0.02
5932,Adv,Son,2000,0.02
5933,Rac,Com,2000,0.02
5934,Act,Son,2010,0.02
5935,Sho,Nin,2010,0.02
5936,Sho,MiS,2000,0.02
5937,Adv,MiS,2000,0.02
5938,Act,Son,2010,0.02
5939,Adv,Nin,2010,0.02
5940,Act,Son,2010,0.02
5941,Adv,Son,2000,0.02
5942,Adv,Nin,2000,0.02
5943,Sho,Son,2000,0.02
5944,Adv,Son,2010,0.02
5945,Adv,Com,2000,0.02
5946,Act,Son,2000,0.02
5947,Sho,Com,2000,0.02
5948,Adv,Son,2010,0.02
5949,Rac,Com,2000,0.02
5950,Sho,Nin,2000,0.02
5951,Adv,Nin,2000,0.02
5952,Act,MiS,2000,0.02
5953,Act,Son,2010,0.02
5954,Adv,Son,2000,0.02
5955,Adv,Com,2000,0.02
5956,Adv,Com,2010,0.02
5957,Rac,MiS,2010,0.02
5958,Adv,Com,2000,0.02
5959,Adv,Son,2000,0.02
5960,Act,Nin,2000,0.02
5961,Adv,Nin,2000,0.02
5962,Adv,Son,2010,0.02
5963,Act,Son,2010,0.02
5964,Adv,Son,2010,0.02
5965,Adv,Son,2000,0.02
5966,Adv,Son,2010,0.02
5967,Adv,Son,2010,0.02
5968,Rac,Son,2000,0.02
5969,Act,Nin,2000,0.02
5970,Act,Son,2010,0.02
5971,Act,Son,2010,0.02
5972,Adv,Son,2000,0.02
5973,Rac,MiS,2000,0.02
5974,Adv,Son,2000,0.02
5975,Sho,Son,2000,0.02
5976,Act,Nin,2010,0.02
5977,Sho,Nin,2000,0.02
5978,Sho,Com,2000,0.02
5979,Adv,Son,2010,0.02
5980,Act,Nin,2000,0.02
5981,Act,Com,2000,0.02
5982,Rac,MiS,2000,0.02
5983,Adv,Son,2000,0.02
5984,Act,Son,2010,0.02
5985,Rac,Son,2000,0.02
5986,Adv,Son,2010,0.02
5987,Act,Son,2010,0.02
5988,Sho,Nin,2010,0.02
5989,Rac,Nin,2000,0.02
5990,Sho,Nin,2000,0.02
5991,Adv,Son,2010,0.02
5992,Sho,Nin,2010,0.02
5993,Adv,Nin,2000,0.02
5994,Adv,Son,2010,0.02
5995,Adv,MiS,2010,0.02
5996,Adv,Nin,2000,0.02
5997,Adv,Son,2000,0.02
5998,Adv,Son,2010,0.02
5999,Act,Nin,2010,0.02
6000,Adv,Son,2000,0.02
6001,Adv,Son,2010,0.02
6002,Rac,Son,2000,0.02
6003,Rac,Com,2010,0.02
6004,Adv,Son,1990,0.02
6005,Adv,MiS,2010,0.02
6006,Act,Com,2010,0.02
6007,Rac,Son,2000,0.02
6008,Adv,Son,1990,0.02
6009,Adv,Nin,2000,0.02
6010,Act,Nin,2000,0.02
6011,Adv,Son,2010,0.02
6012,Adv,MiS,2010,0.02
6013,Act,Son,2000,0.02
6014,Adv,Son,2000,0.02
6015,Act,MiS,2010,0.02
6016,Sho,Nin,2000,0.02
6017,Adv,Son,2000,0.02
6018,Sho,Son,2010,0.02
6019,Act,Nin,2010,0.02
6020,Adv,Nin,2010,0.02
6021,Act,Nin,2010,0.02
6022,Act,Son,2010,0.02
6023,Sho,Com,2010,0.02
6024,Adv,Son,2010,0.02
6025,Adv,Son,2010,0.02
6026,Rac,Com,2000,0.02
6027,Act,Son,2010,0.02
6028,Sho,Nin,2010,0.02
6029,Sho,Nin,2000,0.02
6030,Act,MiS,2000,0.02
6031,Act,Son,2010,0.02
6032,Adv,Son,2010,0.02
6033,Adv,Nin,2010,0.02
6034,Rac,Nin,2000,0.02
6035,Sho,MiS,2000,0.02
6036,Adv,Nin,2010,0.02
6037,Adv,Nin,2010,0.02
6038,Adv,Nin,2000,0.02
6039,Adv,Nin,2000,0.02
6040,Act,Nin,2010,0.02
6041,Rac,Nin,2010,0.02
6042,Adv,Son,2000,0.02
6043,Adv,Son,2010,0.02
6044,Act,Son,1990,0.02
6045,Rac,MiS,2000,0.02
6046,Adv,Son,2010,0.02
6047,Rac,Com,2010,0.02
6048,Act,Nin,2010,0.02
6049,Act,Son,2010,0.02
6050,Act,Son,2010,0.02
6051,Rac,MiS,2000,0.02
6052,Act,Son,2010,0.02
6053,Act,Son,2010,0.02
6054,Adv,Son,2010,0.02
6055,Rac,Nin,2010,0.02
6056,Act,Nin,2000,0.02
6057,Adv,Son,2010,0.02
6058,Adv,Son,2010,0.02
6059,Adv,Son,2010,0.02
6060,Adv,Son,2010,0.02
6061,Act,Son,2010,0.02
6062,Act,Nin,2010,0.02
6063,Adv,Nin,2010,0.02
6064,Sho,MiS,2010,0.02
6065,Act,Com,2010,0.02
6066,Act,Nin,2010,0.02
6067,Act,Com,2000,0.02
6068,Act,Son,2010,0.02
6069,Act,Son,2000,0.02
6070,Act,Nin,2010,0.02
6071,Sho,Com,2000,0.02
6072,Adv,Son,2010,0.02
6073,Adv,Son,2010,0.02
6074,Sho,Com,2000,0.02
6075,Adv,Son,2000,0.02
6076,Sho,Com,2000,0.02
6077,Adv,Son,2010,0.02
6078,Act,Nin,2000,0.02
6079,Act,Son,2010,0.02
6080,Adv,Com,2010,0.02
6081,Act,Son,2010,0.02
6082,Adv,Son,2010,0.02
6083,Sho,Com,2000,0.02
6084,Adv,Son,2010,0.02
6085,Act,Son,2010,0.02
6086,Adv,Son,2000,0.02
6087,Rac,Nin,2000,0.02
6088,Sho,Nin,2000,0.02
6089,Sho,MiS,2010,0.02
6090,Sho,Son,2000,0.02
6091,Adv,Son,2010,0.02
6092,Act,Son,2010,0.02
6093,Act,MiS,2010,0.02
6094,Adv,Com,2000,0.02
6095,Act,Son,2010,0.02
6096,Sho,Son,2000,0.02
6097,Rac,Nin,2000,0.02
6098,Act,Nin,2000,0.02
6099,Rac,Com,2010,0.02
6100,Adv,Nin,2010,0.02
6101,Act,Nin,2000,0.02
6102,Adv,Son,2000,0.02
6103,Adv,Son,2000,0.02
6104,Act,MiS,2010,0.02
6105,Act,Son,2010,0.02
6106,Act,Nin,2010,0.02
6107,Sho,MiS,2000,0.02
6108,Act,Son,2000,0.02
6109,Act,Nin,2000,0.02
6110,Act,Son,1990,0.02
6111,Sho,Com,2000,0.02
6112,Adv,Son,2000,0.02
6113,Act,Nin,2010,0.02
6114,Adv,MiS,2000,0.02
6115,Sho,Nin,2010,0.02
6116,Adv,Son,2010,0.02
6117,Adv,Son,2010,0.02
6118,Adv,Son,2010,0.02
6119,Act,Nin,2010,0.02
6120,Act,Son,2010,0.02
6121,Adv,Nin,2000,0.02
6122,Adv,Son,2010,0.02
6123,Rac,Son,2000,0.02
6124,Act,Nin,2010,0.02
6125,Act,Com,2010,0.02
6126,Act,Nin,2000,0.02
6127,Act,Son,2010,0.02
6128,Adv,Son,2000,0.02
6129,Act,Nin,2010,0.02
6130,Rac,Nin,2000,0.02
6131,Act,MiS,2000,0.02
6132,Sho,MiS,2010,0.02
6133,Sho,Son,2010,0.02
6134,Adv,Son,2000,0.02
6135,Sho,Com,2010,0.02
6136,Act,Son,2000,0.02
6137,Act,Nin,2000,0.02
6138,Sho,Com,2010,0.02
6139,Adv,Com,2000,0.02
6140,Act,MiS,2010,0.02
6141,Act,Son,2010,0.02
6142,Adv,Son,2010,0.02
6143,Act,Nin,2010,0.02
6144,Rac,Son,2000,0.02
6145,Act,Nin,2010,0.02
6146,Adv,Son,2000,0.02
6147,Adv,Son,2000,0.02
6148,Adv,Son,2010,0.02
6149,Adv,Nin,2000,0.02
6150,Act,Com,2000,0.02
6151,Rac,Nin,2000,0.02
6152,Act,Son,1990,0.02
6153,Act,Son,2010,0.02
6154,Act,Son,2000,0.02
6155,Sho,MiS,2000,0.02
6156,Act,Com,2010,0.02
6157,Act,Com,2010,0.02
6158,Act,Son,2010,0.02
6159,Rac,Son,2000,0.02
6160,Act,Com,2010,0.02
6161,Sho,Son,2000,0.02
6162,Rac,Son,2000,0.02
6163,Rac,MiS,2000,0.02
6164,Rac,Nin,2000,0.02
6165,Sho,Com,2000,0.02
6166,Sho,MiS,2000,0.02
6167,Act,Son,2010,0.02
6168,Adv,Com,1990,0.02
6169,Adv,Son,2000,0.02
6170,Act,Nin,2010,0.02
6171,Sho,Nin,2000,0.02
6172,Adv,Com,2000,0.02
6173,Sho,Nin,2000,0.02
6174,Adv,Son,2010,0.02
6175,Act,Com,2000,0.02
6176,Act,Nin,2010,0.02
6177,Adv,Son,2010,0.02
6178,Adv,Son,2000,0.02
6179,Adv,Son,2000,0.02
6180,Adv,Nin,2000,0.02
6181,Adv,Son,2000,0.02
6182,Adv,MiS,2010,0.02
6183,Adv,Com,2000,0.02
6184,Adv,Nin,2010,0.02
6185,Act,Son,2010,0.02
6186,Adv,Son,2000,0.02
6187,Act,Son,2010,0.02
6188,Act,Nin,2010,0.02
6189,Adv,Son,2010,0.02
6190,Act,MiS,2010,0.02
6191,Adv,Son,2010,0.02
6192,Adv,Son,2010,0.02
6193,Adv,Com,2010,0.02
6194,Act,MiS,2000,0.02
6195,Rac,Nin,2000,0.02
6196,Act,Son,2010,0.02
6197,Act,Son,2010,0.02
6198,Rac,MiS,2000,0.02
6199,Adv,MiS,2010,0.02
6200,Adv,Nin,2000,0.02
6201,Act,Son,2010,0.02
6202,Adv,Son,2010,0.02
6203,Act,Com,2000,0.02
6204,Act,Com,2000,0.02
6205,Adv,Son,2000,0.02
6206,Adv,Son,2010,0.02
6207,Act,Son,2010,0.02
6208,Sho,MiS,2000,0.02
6209,Rac,Nin,2000,0.02
6210,Adv,Son,1990,0.02
6211,Act,Son,2000,0.02
6212,Act,Nin,2000,0.02
6213,Act,Nin,2000,0.02
6214,Adv,Com,2000,0.02
6215,Act,Nin,2010,0.02
6216,Adv,Son,2010,0.02
6217,Rac,Son,2000,0.02
6218,Sho,MiS,2000,0.02
6219,Adv,MiS,2010,0.02
6220,Adv,Son,2010,0.02
6221,Act,Son,2000,0.02
6222,Sho,Com,2000,0.02
6223,Rac,Com,2000,0.02
6224,Act,Com,2000,0.02
6225,Act,Com,2010,0.02
6226,Act,Son,1990,0.02
6227,Sho,MiS,2000,0.02
6228,Act,Son,2000,0.02
6229,Rac,Nin,2000,0.02
6230,Adv,Nin,2000,0.02
6231,Sho,MiS,2010,0.02
6232,Adv,Son,2000,0.02
6233,Act,Son,2000,0.02
6234,Act,Son,2010,0.02
6235,Adv,Son,2000,0.02
6236,Act,Nin,2000,0.02
6237,Sho,Son,2000,0.02
6238,Act,Com,2000,0.02
6239,Act,Son,2010,0.02
6240,Act,Son,2000,0.02
6241,Adv,Com,2000,0.02
6242,Sho,Com,2010,0.02
6243,Adv,Nin,2010,0.02
6244,Sho,Com,2000,0.02
6245,Act,Nin,2000,0.02
6246,Adv,Son,2010,0.02
6247,Act,Nin,2010,0.02
6248,Adv,MiS,2010,0.02
6249,Sho,Com,2000,0.02
6250,Rac,Nin,2000,0.02
6251,Sho,Son,2010,0.02
6252,Sho,Nin,2000,0.02
6253,Act,Com,2010,0.02
6254,Act,Nin,2010,0.02
6255,Adv,Son,2010,0.02
6256,Act,Nin,2010,0.02
6257,Adv,Son,2000,0.02
6258,Act,Son,2010,0.02
6259,Rac,MiS,2000,0.02
6260,Adv,Son,2000,0.02
6261,Sho,Nin,2000,0.02
6262,Sho,Son,2000,0.02
6263,Sho,MiS,2000,0.02
6264,Adv,Son,2000,0.02
6265,Rac,Nin,2010,0.02
6266,Adv,Nin,2010,0.02
6267,Sho,Nin,2000,0.02
6268,Act,Nin,2000,0.02
6269,Adv,Son,2000,0.02
6270,Rac,MiS,2000,0.02
6271,Sho,Com,2000,0.02
6272,Rac,Nin,2000,0.02
6273,Adv,Son,2000,0.02
6274,Act,Nin,2000,0.02
6275,Adv,Son,2000,0.02
6276,Adv,Nin,2010,0.02
6277,Adv,Son,2010,0.02
6278,Adv,Son,2000,0.02
6279,Rac,Nin,2000,0.02
6280,Act,Son,2010,0.02
6281,Act,Son,2010,0.02
6282,Rac,Nin,2000,0.02
6283,Act,Son,2010,0.02
6284,Rac,MiS,2000,0.02
6285,Adv,Son,2000,0.02
6286,Act,Nin,2000,0.02
6287,Sho,Nin,2000,0.02
6288,Act,Son,2010,0.02
6289,Act,Son,2010,0.02
6290,Adv,Son,2000,0.02
6291,Act,Son,2010,0.02
6292,Sho,Son,2010,0.02
6293,Adv,Son,2010,0.02
6294,Act,Son,2000,0.02
6295,Rac,Son,2000,0.02
6296,Adv,Son,2010,0.02
6297,Rac,MiS,2000,0.02
6298,Adv,MiS,2010,0.02
6299,Adv,Nin,2000,0.02
6300,Adv,Son,2010,0.02
6301,Rac,Son,2000,0.02
6302,Adv,Son,2000,0.02
6303,Adv,Son,2010,0.02
6304,Adv,Son,2010,0.02
6305,Adv,Son,2010,0.02
6306,Adv,Son,2000,0.02
6307,Rac,Nin,2000,0.02
6308,Act,Son,2010,0.02
6309,Adv,Son,2010,0.02
6310,Act,Com,2000,0.01
6311,Act,Nin,2010,0.01
6312,Adv,Son,2010,0.01
6313,Act,Nin,2000,0.01
6314,Adv,Son,2000,0.01
6315,Adv,Nin,2010,0.01
6316,Act,Son,2000,0.01
6317,Sho,Com,2000,0.01
6318,Adv,Son,2010,0.01
6319,Adv,Son,2000,0.01
6320,Adv,Son,2010,0.01
6321,Sho,Com,2000,0.01
6322,Sho,MiS,2000,0.01
6323,Sho,Com,2000,0.01
6324,Act,Son,2010,0.01
6325,Adv,Son,2010,0.01
6326,Act,Son,2000,0.01
6327,Adv,Son,2010,0.01
6328,Adv,Son,2000,0.01
6329,Adv,Son,2000,0.01
6330,Adv,Son,2010,0.01
6331,Sho,Son,2000,0.01
6332,Act,Nin,2000,0.01
6333,Adv,Son,2000,0.01
6334,Adv,MiS,2010,0.01
6335,Act,Son,2010,0.01
6336,Adv,Com,2010,0.01
6337,Adv,Son,2000,0.01
6338,Adv,Son,2010,0.01
6339,Rac,Son,2000,0.01
6340,Act,Nin,2010,0.01
6341,Adv,MiS,2000,0.01
6342,Adv,Son,2010,0.01
6343,Adv,Son,2010,0.01
6344,Rac,Nin,2000,0.01
6345,Adv,Son,2010,0.01
6346,Adv,Son,2000,0.01
6347,Adv,Nin,2010,0.01
6348,Rac,Nin,2010,0.01
6349,Rac,MiS,2000,0.01
6350,Rac,MiS,2000,0.01
6351,Act,Com,2000,0.01
6352,Adv,Nin,2000,0.01
6353,Act,Son,2010,0.01
6354,Act,Son,2010,0.01
6355,Rac,Nin,2000,0.01
6356,Act,MiS,2010,0.01
6357,Act,MiS,2000,0.01
6358,Adv,Son,2010,0.01
6359,Act,Nin,2010,0.01
6360,Rac,Nin,1990,0.01
6361,Act,Son,2010,0.01
6362,Act,Com,2010,0.01
6363,Sho,MiS,2010,0.01
6364,Adv,Son,2010,0.01
6365,Adv,Son,2010,0.01
6366,Adv,MiS,2010,0.01
6367,Adv,Son,2010,0.01
6368,Rac,Nin,2010,0.01
6369,Act,Nin,2010,0.01
6370,Act,MiS,2010,0.01
6371,Adv,Nin,2000,0.01
6372,Adv,Com,2010,0.01
6373,Adv,Son,2010,0.01
6374,Adv,Nin,2000,0.01
6375,Adv,Son,2000,0.01
6376,Sho,Son,1990,0.01
6377,Act,Son,2010,0.01
6378,Rac,MiS,2000,0.01
6379,Act,Com,2000,0.01
6380,Act,Nin,2000,0.01
6381,Rac,Nin,2000,0.01
6382,Adv,Son,2010,0.01
6383,Act,Nin,2000,0.01
6384,Adv,Son,2000,0.01
6385,Adv,Son,2000,0.01
6386,Adv,Son,2010,0.01
6387,Adv,Son,2000,0.01
6388,Act,Nin,2010,0.01
6389,Sho,Com,2000,0.01
6390,Adv,Nin,2000,0.01
6391,Adv,Son,2010,0.01
6392,Act,Nin,2010,0.01
6393,Adv,MiS,2000,0.01
6394,Act,Son,2010,0.01
6395,Act,Nin,2000,0.01
6396,Sho,Son,2010,0.01
6397,Adv,Son,2010,0.01
6398,Adv,Son,2000,0.01
6399,Rac,Com,2010,0.01
6400,Sho,Son,2000,0.01
6401,Act,Com,1990,0.01
6402,Adv,Nin,2000,0.01
6403,Adv,MiS,2010,0.01
6404,Act,Nin,2010,0.01
6405,Sho,MiS,2010,0.01
6406,Adv,Nin,2000,0.01
6407,Rac,Nin,2000,0.01
6408,Adv,Son,2000,0.01
6409,Adv,Son,2000,0.01
6410,Act,Son,2010,0.01
6411,Act,Son,2010,0.01
6412,Act,Son,2010,0.01
6413,Rac,Nin,2000,0.01
6414,Act,Son,2010,0.01
6415,Act,Com,2000,0.01
6416,Act,MiS,2010,0.01
6417,Adv,Son,2000,0.01
6418,Act,Nin,2000,0.01
6419,Act,Nin,2000,0.01
6420,Adv,Son,2000,0.01
6421,Adv,MiS,2010,0.01
6422,Adv,Son,2010,0.01
6423,Adv,Son,2010,0.01
6424,Sho,Com,2000,0.01
6425,Rac,Com,2010,0.01
6426,Rac,Com,2000,0.01
6427,Act,Nin,2000,0.01
6428,Adv,Nin,2010,0.01
6429,Adv,MiS,2010,0.01
6430,Sho,Com,2000,0.01
6431,Act,Nin,2000,0.01
6432,Act,Son,2010,0.01
6433,Adv,Son,2010,0.01
6434,Sho,MiS,2000,0.01
6435,Adv,Son,2000,0.01
6436,Act,Nin,2000,0.01
6437,Rac,Nin,2000,0.01
6438,Act,Com,2010,0.01
6439,Rac,MiS,2010,0.01
6440,Adv,Son,2000,0.01
6441,Sho,Nin,2000,0.01
6442,Adv,Son,2000,0.01
6443,Sho,Com,2000,0.01
6444,Act,MiS,2010,0.01
6445,Sho,Com,2000,0.01
6446,Adv,Son,2010,0.01
6447,Adv,Son,2010,0.01
6448,Adv,Son,2010,0.01
6449,Act,Son,2000,0.01
6450,Act,Nin,2010,0.01
6451,Act,Son,2010,0.01
6452,Act,Nin,2010,0.01
6453,Rac,Nin,2000,0.01
6454,Rac,Son,2000,0.01
6455,Sho,Nin,2000,0.01
6456,Rac,Nin,2000,0.01
6457,Act,Son,2000,0.01
6458,Adv,Nin,2000,0.01
6459,Adv,Nin,2010,0.01
6460,Adv,Son,2010,0.01
6461,Adv,Nin,2010,0.01
6462,Rac,Com,2010,0.01
6463,Rac,MiS,2000,0.01
6464,Adv,Son,2010,0.01
6465,Sho,Son,2000,0.01
6466,Adv,Son,2000,0.01
6467,Adv,Nin,2000,0.01
6468,Sho,Com,2000,0.01
6469,Rac,Nin,2000,0.01
6470,Adv,Son,2000,0.01
6471,Adv,Son,2000,0.01
6472,Act,MiS,2000,0.01
6473,Adv,Son,2010,0.01
6474,Act,Son,2000,0.01
6475,Rac,Com,2000,0.01
6476,Rac,Com,2000,0.01
6477,Act,Son,2000,0.01
6478,Adv,Son,2010,0.01
6479,Adv,Son,2010,0.01
6480,Rac,MiS,2000,0.01
6481,Act,Com,2010,0.01
6482,Adv,Nin,2010,0.01
6483,Adv,Son,2000,0.01
6484,Adv,Son,2010,0.01
6485,Adv,Com,2000,0.01
6486,Adv,Son,2010,0.01
6487,Act,MiS,2000,0.01
6488,Rac,Com,2000,0.01
6489,Rac,Com,1990,0.01
6490,Act,Nin,2010,0.01
6491,Act,Com,2010,0.01
6492,Adv,Nin,2000,0.01
6493,Adv,Son,2010,0.01
6494,Adv,Com,2000,0.01
6495,Act,Nin,2000,0.01
6496,Adv,Son,2000,0.01
6497,Adv,Son,2000,0.01
6498,Act,Son,2000,0.01
6499,Adv,Son,2000,0.01
6500,Act,Nin,2000,0.01
6501,Act,Com,2010,0.01
6502,Rac,Com,2000,0.01
6503,Adv,Nin,2000,0.01
6504,Act,Nin,2010,0.01
6505,Adv,MiS,2000,0.01
6506,Act,MiS,2000,0.01
6507,Adv,Son,2010,0.01
6508,Adv,Son,2000,0.01
6509,Adv,Nin,2000,0.01
6510,Adv,Nin,2010,0.01
6511,Adv,Son,2010,0.01
6512,Rac,Nin,2010,0.01
6513,Adv,Son,2000,0.01
6514,Sho,Com,2000,0.01
6515,Adv,Son,2010,0.01
6516,Act,MiS,2000,0.01
6517,Sho,MiS,2010,0.01
6518,Rac,Son,2000,0.01
6519,Adv,Son,2010,0.01
6520,Act,Com,2000,0.01
6521,Adv,Son,2000,0.01
6522,Act,Com,2000,0.01
6523,Act,MiS,2010,0.01
6524,Act,Son,2010,0.01
6525,Adv,Son,2010,0.01
6526,Act,MiS,2010,0.01
6527,Act,Nin,2010,0.01
6528,Adv,Son,2000,0.01
6529,Act,Nin,2000,0.01
6530,Act,Nin,2010,0.01
6531,Adv,Nin,2000,0.01
6532,Adv,Son,2000,0.01
6533,Adv,Son,2000,0.01
6534,Rac,MiS,2010,0.01
6535,Act,Nin,2010,0.01
6536,Adv,Nin,2000,0.01
6537,Sho,Nin,2000,0.01
6538,Sho,MiS,2010,0.01
6539,Adv,Com,2000,0.01
6540,Act,Son,2010,0.01
6541,Adv,Nin,2000,0.01
6542,Rac,Son,2000,0.01
6543,Rac,Son,2000,0.01
6544,Act,Son,2010,0.01
6545,Adv,Son,2010,0.01
6546,Sho,Com,2010,0.01
6547,Adv,Son,2000,0.01
6548,Adv,Son,2010,0.01
6549,Adv,Son,2000,0.01
6550,Adv,Son,2010,0.01
6551,Act,Com,2000,0.01
6552,Act,Nin,2000,0.01
6553,Adv,Son,2010,0.01
6554,Rac,Nin,2000,0.01
6555,Adv,Son,2000,0.01
6556,Adv,Son,2010,0.01
6557,Adv,Nin,2000,0.01
6558,Adv,Nin,2010,0.01
6559,Act,Nin,2000,0.01
6560,Rac,MiS,2010,0.01
6561,Act,MiS,2010,0.01
6562,Act,MiS,2010,0.01
6563,Adv,Son,2010,0.01
6564,Act,Nin,2010,0.01
6565,Act,Com,2010,0.01
6566,Adv,Nin,2000,0.01
6567,Adv,Com,2000,0.01
6568,Act,Son,2010,0.01
6569,Act,Nin,2000,0.01
6570,Act,Son,2010,0.01
6571,Adv,Son,2000,0.01
6572,Adv,Son,1990,0.01
6573,Adv,Son,2000,0.01
6574,Adv,Son,2000,0.01
6575,Act,Nin,2000,0.01
6576,Act,Nin,2010,0.01
6577,Sho,MiS,2010,0.01
6578,Adv,Son,2010,0.01
6579,Adv,Son,2000,0.01
6580,Rac,Nin,2000,0.01
6581,Rac,Nin,2000,0.01
6582,Adv,Son,2000,0.01
6583,Sho,Com,2000,0.01
6584,Adv,Son,2000,0.01
6585,Act,Nin,2000,0.01
6586,Act,Nin,1990,0.01
6587,Sho,Com,2010,0.01
6588,Adv,Nin,2000,0.01
6589,Adv,Com,2000,0.01
6590,Sho,Nin,2000,0.01
6591,Rac,Son,2000,0.01
